digestive system,digestive system process,GO:0022602,motility,digestive tract motility,,colonic motility,intestinal motility,GO:0120054,"storage, mass movement and defecation",defecation,GO:0030421,,,,,,,,,,,,,,The internal anal sphincter maintains involuntary resting continence,cell,colon,colon,UBERON:0001155,internal anal sphincter smooth muscle cell,,,,,,does,contraction,,,,,,,,,,,contributes ~70-80% of resting anal canal pressure,seconds,,intra-organ,colonic transit study,,,anorectal manometry,,,stool weight,,,,,,enteric nervous system,,,gastrocolic reflex,,,somatic motor control,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,12,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,motility,digestive tract motility,,colonic motility,intestinal motility,GO:0120054,"storage, mass movement and defecation",defecation,GO:0030421,,,,,,,,,,,,,,Rectal distension reflexly relaxes the internal anal sphincter,cell,colon,colon,UBERON:0001155,internal anal sphincter smooth muscle cell,,,rectal distension,,,decreases,contraction X,force,,,,,,,,,,rectoanal inhibitory reflex; permits sampling of rectal contents,seconds,intra-organ,intra-organ,colonic transit study,,,anorectal manometry,,,stool weight,,,,,,enteric nervous system,,,gastrocolic reflex,,,somatic motor control,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,12,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,motility,digestive tract motility,,colonic motility,intestinal motility,GO:0120054,"storage, mass movement and defecation",defecation,GO:0030421,,,,,,,,,,,,,,Somatic pudendal innervation maintains voluntary continence,cell,colon,colon,UBERON:0001155,external anal sphincter striated muscle cell,,,pudendal nerve activity,,,increases,contraction X,force,,,,,,,,,,,seconds,systemic,systemic,colonic transit study,,,anorectal manometry,,,stool weight,,,,,,enteric nervous system,,,gastrocolic reflex,,,somatic motor control,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,12,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,motility,digestive tract motility,,colonic motility,intestinal motility,GO:0120054,"storage, mass movement and defecation",defecation,GO:0030421,,,,,,,,,,,,,,Voluntary sphincter relaxation permits defecation,cell,colon,colon,UBERON:0001155,external anal sphincter striated muscle cell,,,voluntary cortical control,,,decreases,contraction X,force,,,,,,,,,,,seconds,systemic,systemic,colonic transit study,,,anorectal manometry,,,stool weight,,,,,,enteric nervous system,,,gastrocolic reflex,,,somatic motor control,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,12,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,motility,digestive tract motility,,colonic motility,intestinal motility,GO:0120054,"storage, mass movement and defecation",defecation,GO:0030421,,,,,,,,,,,,,,Defecation expels colonic residue,organ,colon,colon,UBERON:0001155,rectum,,,,,,does,X export,feces,,,,,,,,,"[100, 200]",units = g/day stool output; ~100-200 mL water,hours-days,,systemic,colonic transit study,,,anorectal manometry,,,stool weight,,,,,,enteric nervous system,,,gastrocolic reflex,,,somatic motor control,,,,,,"High-Yield Physiology, 1st edition. Dudek, 2008.",ISBN: 978-0781745871,12,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial barrier,establishment or maintenance of cell polarity,GO:0007163,tight junction integrity,regulation of cell junction assembly,GO:1901888,,,,,,,,,,,,,pore and leak paracellular pathways set permeability; measured experimentally as transepithelial resistance,"Enterocytes form a continuous, selectively permeable epithelial barrier",cell,intestine,intestine,UBERON:0000160,enterocyte,enterocyte,CL:0000584,,,,does,cell-cell adhesion,,,,,,,,,,,"apical junctional complex of claudins, occludin and ZO-1 over an E-cadherin adherens junction",hours-days,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,urinary lactulose to mannitol ratio,,,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,,,,mucosal immune system,,,gut microbiota,,,inflammatory cytokines,tumor necrosis factor-mediated signaling pathway,GO:0033209,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial barrier,establishment or maintenance of cell polarity,GO:0007163,tight junction integrity,regulation of cell junction assembly,GO:1901888,,,,,,,,,,,,,the MLCK and occludin-endocytosis steps are intracellular and are summarised here rather than given separate rows,Inflammatory cytokines increase paracellular permeability,cell,intestine,intestine,UBERON:0000160,enterocyte,enterocyte,CL:0000584,tumor necrosis factor,,,decreases,cell-cell adhesion,,,,,,,,,,,myosin light chain kinase dependent junction contraction with occludin internalisation,minutes-hours,paracrine,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,urinary lactulose to mannitol ratio,,,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,,,,mucosal immune system,,,gut microbiota,,,inflammatory cytokines,tumor necrosis factor-mediated signaling pathway,GO:0033209,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial barrier,establishment or maintenance of cell polarity,GO:0007163,tight junction integrity,regulation of cell junction assembly,GO:1901888,,,,,,,,,,,,,,IL-13 remodels tight junctions toward a leakier pore pathway,cell,intestine,intestine,UBERON:0000160,enterocyte,enterocyte,CL:0000584,interleukin 13,,,decreases,cell-cell adhesion,,,,,,,,,,,claudin-2 upregulation creates a cation- and water-permeable pore pathway,hours,paracrine,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,urinary lactulose to mannitol ratio,,,serum albumin,Albumin [Mass/volume] in Serum or Plasma,LOINC:1751-7,,,,mucosal immune system,,,gut microbiota,,,inflammatory cytokines,tumor necrosis factor-mediated signaling pathway,GO:0033209,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,Goblet cells secrete gel-forming MUC2 that stratifies the colonic mucus barrier,cell,intestine,intestine,UBERON:0000160,goblet cell,goblet cell,CL:0000160,,,,does,X secretion,mucin,,,,,,,,,,"MUC2 polymer; colonic inner mucus layer ~50-200 um and normally sterile, outer layer colonised",minutes-hours,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,Gastric surface cells secrete an adherent mucus gel,cell,stomach,stomach,UBERON:0000945,surface mucous cell,mucous cell of stomach,CL:0002180,,,,does,X secretion,mucin,,,,,,,,,,MUC5AC with trefoil factor 1; adherent gastric mucus layer 100-200 um thick,minutes-hours,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,the mucus-bicarbonate barrier is the first line of gastric mucosal defense,Bicarbonate trapped in the mucus gel neutralises acid at the epithelial surface,cell,stomach,stomach,UBERON:0000945,surface mucous cell,mucous cell of stomach,CL:0002180,,,,does,X secretion,bicarbonate,,,,,,,,,,maintains juxtamucosal pH near 7 against a luminal pH of 1-2,minutes,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,Prostaglandins stimulate mucus and bicarbonate output and mucosal blood flow,cell,stomach,stomach,UBERON:0000945,surface mucous cell,mucous cell of stomach,CL:0002180,prostaglandin E2,,,increases,X secretion,bicarbonate,,,,,,,,,,the basis for NSAID-associated mucosal injury when prostaglandin synthesis is blocked,minutes,paracrine,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,Paneth cells sterilise the crypt niche with antimicrobial peptides,cell,small intestine,small intestine,UBERON:0002108,Paneth cell,,,,,,does,X secretion,antimicrobial peptides,,,,,,,,,,"alpha-defensins, lysozyme and phospholipase A2 released into the crypt lumen",minutes-hours,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,Lamina propria plasma cells supply secretory IgA to the lumen,cell,intestine,intestine,UBERON:0000160,plasma cell,,,,,,does,X secretion,immunoglobulin A,,,,,,,,,,"3-5 g of secretory IgA delivered to the lumen daily, more than all other immunoglobulin production combined",hours-days,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,mucosal defense,mucus secretion,GO:0070254,mucus and antimicrobial secretion,,,,,,,,,,,,,,,,M cells sample luminal antigen for the organised mucosal immune system,cell,ileum,ileum,UBERON:0002116,M cell,,,,,,does,transport of X from Y to Z,luminal antigen,,,intestinal lumen,,,Peyer's patch,,,,,minutes-hours,,intra-organ,fecal calprotectin,Calprotectin [Mass/volume] in Stool,LOINC:82874-9,endoscopic mucosal assessment,,,gastric pH,pH of Gastric fluid,LOINC:2749-0,,,,gut microbiota,,,prostaglandin signalling,,,mucosal immune system,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,"15, 17",,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial renewal,stem cell division,GO:0017145,crypt proliferation and restitution,,,,,,,,,,,,,,,LGR5-positive crypt base columnar cells are the resident stem population,Crypt stem cells continuously generate new intestinal epithelium,cell,intestine,intestine,UBERON:0000160,intestinal crypt stem cell,,,,,,does,X synthesis,intestinal epithelial cell,,,,,,,,,"[3, 5]",units = days for complete villus epithelial turnover,hours-days,,intra-organ,mucosal biopsy proliferation index,,,,,,,,,,,,Wnt signalling,Wnt signaling pathway,GO:0016055,EGF signalling,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial renewal,stem cell division,GO:0017145,crypt proliferation and restitution,,,,,,,,,,,,,,,,Wnt signalling from the crypt niche sustains stem cell proliferation,cell,intestine,intestine,UBERON:0000160,intestinal crypt stem cell,,,Wnt ligand,,,increases,X synthesis,intestinal epithelial cell,,,,,,,,,,,hours-days,paracrine,intra-organ,mucosal biopsy proliferation index,,,,,,,,,,,,Wnt signalling,Wnt signaling pathway,GO:0016055,EGF signalling,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial renewal,stem cell division,GO:0017145,crypt proliferation and restitution,,,,,,,,,,,,,,,,Differentiating enterocytes migrate along the crypt-villus axis before being shed,cell,intestine,intestine,UBERON:0000160,enterocyte,enterocyte,CL:0000584,,,,does,transport of X from Y to Z,epithelial cell,,,intestinal crypt,,,villus tip,,,,cells migrate up the crypt-villus axis and are shed from the tip,hours-days,,intra-organ,mucosal biopsy proliferation index,,,,,,,,,,,,Wnt signalling,Wnt signaling pathway,GO:0016055,EGF signalling,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,barrier and defense,,,epithelial renewal,stem cell division,GO:0017145,crypt proliferation and restitution,,,,,,,,,,,,,,,,Isthmic stem cells replenish all gastric gland lineages,cell,stomach,stomach,UBERON:0000945,gastric stem cell,,,,,,does,X synthesis,gastric epithelial cell,,,,,,,,,,surface mucous cells turn over in 3-5 days; parietal and chief cells persist for months,hours-days,,intra-organ,mucosal biopsy proliferation index,,,,,,,,,,,,Wnt signalling,Wnt signaling pathway,GO:0016055,EGF signalling,epidermal growth factor receptor signaling pathway,GO:0007173,,,,,,,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,15,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,gastric secretion,gastric acid secretion,GO:0001696,acid secretion and its control,regulation of gastric acid secretion,GO:0060453,,,,,,,,,,,,,the H+/K+-ATPase is the final common effector; luminal K+ and Cl- recycling is intracellular and is not given separate rows,Parietal cells pump protons into the gastric lumen against a millionfold gradient,cell,stomach,stomach,UBERON:0000945,parietal cell,parietal cell,CL:0000162,,,,does,X secretion,gastric acid,,,,,,,,,"[1, 2]","units = luminal pH; basal output 1-5 mEq/h, maximal 10-30 mEq/h; ~2 L gastric juice per day",seconds-minutes,,intra-organ,gastric pH,pH of Gastric fluid,LOINC:2749-0,serum gastrin,Gastrin [Mass/volume] in Serum or Plasma,LOINC:2333-3,serum histamine,Histamine [Mass/volume] in Serum or Plasma,LOINC:2416-6,,,,vagal parasympathetic input,,,gastrin,,,histamine,,,somatostatin,somatostatin secretion,GO:0070253,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,17,,,,,,,,,,,,,,,,,,,,,,,
digestive system,digestive system process,GO:0022602,secretion,secretion,GO:0046903,gastric secretion,gastric acid secretion,GO:0001696,acid secretion and its control,regulation of gastric acid secretion,GO:0060453,,,,,,,,,,,,,,Vagal cholinergic input stimulates acid secretion during the cephalic phase,cell,stomach,stomach,UBERON:0000945,parietal cell,parietal cell,CL:0000162,acetylcholine,,,increases,X secretion,gastric acid,,,,,,,,,,muscarinic M3; the cephalic phase contributes ~30% of meal-stimulated acid,seconds-minutes,paracrine,intra-organ,gastric pH,pH of Gastric fluid,LOINC:2749-0,serum gastrin,Gastrin [Mass/volume] in Serum or Plasma,LOINC:2333-3,serum histamine,Histamine [Mass/volume] in Serum or Plasma,LOINC:2416-6,,,,vagal parasympathetic input,,,gastrin,,,histamine,,,somatostatin,somatostatin secretion,GO:0070253,Yamada's Textbook of Gastroenterology,ISBN 9781119600206,17,,,,,,,,,,,,,,,,,,,,,,,
